PLAYER_NAME,BORN,PLAYER_HEIGHT,PLAYER_WEIGHT,PLAYER_COLLEGE,COUNTRY,DRAFT_YEAR,
Kelly Olynyk,1,1,college,DE,19912-1990,1,1,college,DE,1991
Udonis Haslem,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dwyane Wade,1,1,college,DE,19912-1990,1,1,college,DE,1991
Goran Dragic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Derrick Jones Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bam Adebayo,1,1,college,DE,19912-1990,1,1,college,DE,1991
James Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Duncan Robinson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dion Waiters,1,1,college,DE,19912-1990,1,1,college,DE,1991
Yante Maten,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ryan Anderson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Hassan Whiteside,1,1,college,DE,19912-1990,1,1,college,DE,1991
Alan Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Amile Jefferson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Troy Caupain,1,1,college,DE,19912-1990,1,1,college,DE,1991
Nicolas Batum,1,1,college,DE,19912-1990,1,1,college,DE,1991
Miles Bridges,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bismack Biyombo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dwayne Bacon,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kemba Walker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jeremy Lamb,1,1,college,DE,19912-1990,1,1,college,DE,1991
Frank Kaminsky,1,1,college,DE,19912-1990,1,1,college,DE,1991
Malik Monk,1,1,college,DE,19912-1990,1,1,college,DE,1991
Devonte' Graham,1,1,college,DE,19912-1990,1,1,college,DE,1991
Michael Kidd-Gilchrist,1,1,college,DE,19912-1990,1,1,college,DE,1991
Willy Hernangomez,1,1,college,DE,19912-1990,1,1,college,DE,1991
Shelvin Mack,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tony Parker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kevin Knox II,1,1,college,DE,19912-1990,1,1,college,DE,1991
Luke Kornet,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mitchell Robinson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Damyean Dotson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mario Hezonja,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kadeem Allen,1,1,college,DE,19912-1990,1,1,college,DE,1991
Henry Ellenson,1,1,college,DE,19912-1990,1,1,college,DE,1991
John Jenkins,1,1,college,DE,19912-1990,1,1,college,DE,1991
Isaiah Hicks,1,1,college,DE,19912-1990,1,1,college,DE,1991
Billy Garrett,1,1,college,DE,19912-1990,1,1,college,DE,1991
DeAndre Jordan,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dennis Smith Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Lance Thomas,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wayne Selden,1,1,college,DE,19912-1990,1,1,college,DE,1991
Timothe Luwawu-Cabarrot,1,1,college,DE,19912-1990,1,1,college,DE,1991
Robin Lopez,1,1,college,DE,19912-1990,1,1,college,DE,1991
Shaquille Harrison,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ryan Arcidiacono,1,1,college,DE,19912-1990,1,1,college,DE,1991
Brandon Sampson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cristiano Felicio,1,1,college,DE,19912-1990,1,1,college,DE,1991
Walt Lemon Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Antonio Blakeney,1,1,college,DE,19912-1990,1,1,college,DE,1991
Rawle Alkins,1,1,college,DE,19912-1990,1,1,college,DE,1991
Chandler Hutchison,1,1,college,DE,19912-1990,1,1,college,DE,1991
Shake Milton,1,1,college,DE,19912-1990,1,1,college,DE,1991
Haywood Highsmith,1,1,college,DE,19912-1990,1,1,college,DE,1991
Damion Lee,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marcus Derrickson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Justin Holiday,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bruno Caboclo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ivan Rabb,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Dorsey,1,1,college,DE,19912-1990,1,1,college,DE,1991
Delon Wright,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Zeller,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jevon Carter,1,1,college,DE,19912-1990,1,1,college,DE,1991
Yuta Watanabe,1,1,college,DE,19912-1990,1,1,college,DE,1991
Julian Washburn,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mike Conley,1,1,college,DE,19912-1990,1,1,college,DE,1991
Joakim Noah,1,1,college,DE,19912-1990,1,1,college,DE,1991
Chandler Parsons,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jawun Evans,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bonzie Colson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Justin Jackson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dirk Nowitzki,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dwight Powell,1,1,college,DE,19912-1990,1,1,college,DE,1991
Devin Harris,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jalen Brunson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Salah Mejri,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dorian Finney-Smith,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ryan Broekhoff,1,1,college,DE,19912-1990,1,1,college,DE,1991
Trey Burke,1,1,college,DE,19912-1990,1,1,college,DE,1991
Courtney Lee,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kostas Antetokounmpo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Luka Doncic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Daryl Macon,1,1,college,DE,19912-1990,1,1,college,DE,1991
Drew Eubanks,1,1,college,DE,19912-1990,1,1,college,DE,1991
Andrew Wiggins,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dario Saric,1,1,college,DE,19912-1990,1,1,college,DE,1991
Gorgui Dieng,1,1,college,DE,19912-1990,1,1,college,DE,1991
Josh Okogie,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyus Jones,1,1,college,DE,19912-1990,1,1,college,DE,1991
Anthony Tolliver,1,1,college,DE,19912-1990,1,1,college,DE,1991
Keita Bates-Diop,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cameron Reynolds,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jared Terrell,1,1,college,DE,19912-1990,1,1,college,DE,1991
C.J. Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mitchell Creek,1,1,college,DE,19912-1990,1,1,college,DE,1991
Taj Gibson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Naz Mitrou-Long,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tony Bradley,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Cavanaugh,1,1,college,DE,19912-1990,1,1,college,DE,1991
Harrison Barnes,1,1,college,DE,19912-1990,1,1,college,DE,1991
Nemanja Bjelica,1,1,college,DE,19912-1990,1,1,college,DE,1991
Willie Cauley-Stein,1,1,college,DE,19912-1990,1,1,college,DE,1991
Buddy Hield,1,1,college,DE,19912-1990,1,1,college,DE,1991
De'Aaron Fox,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marvin Bagley III,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bogdan Bogdanovic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Yogi Ferrell,1,1,college,DE,19912-1990,1,1,college,DE,1991
Corey Brewer,1,1,college,DE,19912-1990,1,1,college,DE,1991
Caleb Swanigan,1,1,college,DE,19912-1990,1,1,college,DE,1991
Troy Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Frank Mason,1,1,college,DE,19912-1990,1,1,college,DE,1991
BJ Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Gary Trent Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jordan Loyd,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jerryd Bayless,1,1,college,DE,19912-1990,1,1,college,DE,1991
Karl-Anthony Towns,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jemerrio Jones,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mike Muscala,1,1,college,DE,19912-1990,1,1,college,DE,1991
JaVale McGee,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kentavious Caldwell-Pope,1,1,college,DE,19912-1990,1,1,college,DE,1991
Alex Caruso,1,1,college,DE,19912-1990,1,1,college,DE,1991
Johnathan Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Isaac Bonga,1,1,college,DE,19912-1990,1,1,college,DE,1991
Moritz Wagner,1,1,college,DE,19912-1990,1,1,college,DE,1991
Reggie Bullock,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyson Chandler,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kyle Kuzma,1,1,college,DE,19912-1990,1,1,college,DE,1991
Rajon Rondo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kenrich Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Christian Wood,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jahlil Okafor,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ian Clark,1,1,college,DE,19912-1990,1,1,college,DE,1991
Elfrid Payton,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cheick Diallo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Solomon Hill,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dairis Bertans,1,1,college,DE,19912-1990,1,1,college,DE,1991
Anthony Davis,1,1,college,DE,19912-1990,1,1,college,DE,1991
Frank Jackson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Stanley Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Darius Miller,1,1,college,DE,19912-1990,1,1,college,DE,1991
Julius Randle,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mikal Bridges,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dragan Bender,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ray Spalding,1,1,college,DE,19912-1990,1,1,college,DE,1991
Josh Jackson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Elie Okobo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Troy Daniels,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jamal Crawford,1,1,college,DE,19912-1990,1,1,college,DE,1991
De'Anthony Melton,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jimmer Fredette,1,1,college,DE,19912-1990,1,1,college,DE,1991
Devin Booker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Richaun Holmes,1,1,college,DE,19912-1990,1,1,college,DE,1991
Maxi Kleber,1,1,college,DE,19912-1990,1,1,college,DE,1991
JaKarr Sampson,1,1,college,DE,19912-1990,1,1,college,DE,1991
PJ Dozier,1,1,college,DE,19912-1990,1,1,college,DE,1991
RJ Hunter,1,1,college,DE,19912-1990,1,1,college,DE,1991
Troy Brown Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bobby Portis,1,1,college,DE,19912-1990,1,1,college,DE,1991
Thomas Bryant,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bradley Beal,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tomas Satoransky,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ian Mahinmi,1,1,college,DE,19912-1990,1,1,college,DE,1991
Devin Robinson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Chasson Randle,1,1,college,DE,19912-1990,1,1,college,DE,1991
Sam Dekker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jeff Green,1,1,college,DE,19912-1990,1,1,college,DE,1991
Trevor Ariza,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jordan McRae,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jabari Parker,1,1,college,DE,19912-1990,1,1,college,DE,1991
J.P. Macura,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marvin Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cedi Osman,1,1,college,DE,19912-1990,1,1,college,DE,1991
Larry Nance Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ante Zizic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Brandon Knight,1,1,college,DE,19912-1990,1,1,college,DE,1991
Collin Sexton,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jordan Clarkson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marquese Chriss,1,1,college,DE,19912-1990,1,1,college,DE,1991
David Nwaba,1,1,college,DE,19912-1990,1,1,college,DE,1991
Nik Stauskas,1,1,college,DE,19912-1990,1,1,college,DE,1991
Channing Frye,1,1,college,DE,19912-1990,1,1,college,DE,1991
Deng Adel,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kevin Love,1,1,college,DE,19912-1990,1,1,college,DE,1991
Lance Stephenson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Lydon,1,1,college,DE,19912-1990,1,1,college,DE,1991
Brandon Goodwin,1,1,college,DE,19912-1990,1,1,college,DE,1991
Thomas Welsh,1,1,college,DE,19912-1990,1,1,college,DE,1991
Johnathan Motley,1,1,college,DE,19912-1990,1,1,college,DE,1991
Angel Delgado,1,1,college,DE,19912-1990,1,1,college,DE,1991
Rodney McGruder,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tristan Thompson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kosta Koufos,1,1,college,DE,19912-1990,1,1,college,DE,1991
Alec Burks,1,1,college,DE,19912-1990,1,1,college,DE,1991
Emmanuel Mudiay,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wesley Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dusty Hannahs,1,1,college,DE,19912-1990,1,1,college,DE,1991
T.J. Warren,1,1,college,DE,19912-1990,1,1,college,DE,1991
Josh Richardson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kris Dunn,1,1,college,DE,19912-1990,1,1,college,DE,1991
Svi Mykhailiuk,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cody Demps,1,1,college,DE,19912-1990,1,1,college,DE,1991
Chimezie Metu,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jonas Valanciunas,1,1,college,DE,19912-1990,1,1,college,DE,1991
Deandre Ayton,1,1,college,DE,19912-1990,1,1,college,DE,1991
Greg Monroe,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dewayne Dedmon,1,1,college,DE,19912-1990,1,1,college,DE,1991
LeBron James,1,1,college,DE,19912-1990,1,1,college,DE,1991
Scott Machado,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wendell Carter Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Avery Bradley,1,1,college,DE,19912-1990,1,1,college,DE,1991
Donte DiVincenzo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Lauri Markkanen,1,1,college,DE,19912-1990,1,1,college,DE,1991
Zach LaVine,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jusuf Nurkic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Harry Giles III,1,1,college,DE,19912-1990,1,1,college,DE,1991
Frank Ntilikina,1,1,college,DE,19912-1990,1,1,college,DE,1991
Justin Patton,1,1,college,DE,19912-1990,1,1,college,DE,1991
BJ Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tim Hardaway Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Josh Hart,1,1,college,DE,19912-1990,1,1,college,DE,1991
Andre Ingram,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jason Smith,1,1,college,DE,19912-1990,1,1,college,DE,1991
Allonzo Trier,1,1,college,DE,19912-1990,1,1,college,DE,1991
Matthew Dellavedova,1,1,college,DE,19912-1990,1,1,college,DE,1991
Pau Gasol,1,1,college,DE,19912-1990,1,1,college,DE,1991
Christian Wood,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Zeller,1,1,college,DE,19912-1990,1,1,college,DE,1991
Otto Porter Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Derrick Rose,1,1,college,DE,19912-1990,1,1,college,DE,1991
CJ Miles,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kelly Oubre Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Noah Vonleh,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dante Exum,1,1,college,DE,19912-1990,1,1,college,DE,1991
Allen Crabbe,1,1,college,DE,19912-1990,1,1,college,DE,1991
Vincent Edwards,1,1,college,DE,19912-1990,1,1,college,DE,1991
Terrence Jones,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cody Zeller,1,1,college,DE,19912-1990,1,1,college,DE,1991
Donte Grantham,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jeff Teague,1,1,college,DE,19912-1990,1,1,college,DE,1991
E'Twaun Moore,1,1,college,DE,19912-1990,1,1,college,DE,1991
Isaiah Briscoe,1,1,college,DE,19912-1990,1,1,college,DE,1991
Alex Poythress,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jrue Holiday,1,1,college,DE,19912-1990,1,1,college,DE,1991
Brandon Ingram,1,1,college,DE,19912-1990,1,1,college,DE,1991
Trevon Duval,1,1,college,DE,19912-1990,1,1,college,DE,1991
Isaiah Canaan,1,1,college,DE,19912-1990,1,1,college,DE,1991
Omari Spellman,1,1,college,DE,19912-1990,1,1,college,DE,1991
Pau Gasol,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tim Frazier,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tahjere McCall,1,1,college,DE,19912-1990,1,1,college,DE,1991
Luol Deng,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jordan Sibert,1,1,college,DE,19912-1990,1,1,college,DE,1991
Emanuel Terry,1,1,college,DE,19912-1990,1,1,college,DE,1991
Isaiah Canaan,1,1,college,DE,19912-1990,1,1,college,DE,1991
Scotty Hopson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Richard Solomon,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jawun Evans,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jaren Jackson Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jeremy Lin,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jaron Blossomgame,1,1,college,DE,19912-1990,1,1,college,DE,1991
John Jenkins,1,1,college,DE,19912-1990,1,1,college,DE,1991
Greg Monroe,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kyle Anderson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dillon Brooks,1,1,college,DE,19912-1990,1,1,college,DE,1991
James Ennis III,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marquese Chriss,1,1,college,DE,19912-1990,1,1,college,DE,1991
Brandon Knight,1,1,college,DE,19912-1990,1,1,college,DE,1991
Skal Labissiere,1,1,college,DE,19912-1990,1,1,college,DE,1991
Justin Jackson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Iman Shumpert,1,1,college,DE,19912-1990,1,1,college,DE,1991
Otto Porter Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Harrison Barnes,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mitchell Creek,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wesley Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Nikola Mirotic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jabari Parker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Bobby Portis,1,1,college,DE,19912-1990,1,1,college,DE,1991
Avery Bradley,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tobias Harris,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marcin Gortat,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mike Scott,1,1,college,DE,19912-1990,1,1,college,DE,1991
Boban Marjanovic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Alec Burks,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wade Baldwin IV,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ivica Zubac,1,1,college,DE,19912-1990,1,1,college,DE,1991
Michael Beasley,1,1,college,DE,19912-1990,1,1,college,DE,1991
Svi Mykhailiuk,1,1,college,DE,19912-1990,1,1,college,DE,1991
Reggie Bullock,1,1,college,DE,19912-1990,1,1,college,DE,1991
Stanley Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wesley Matthews,1,1,college,DE,19912-1990,1,1,college,DE,1991
Enes Kanter,1,1,college,DE,19912-1990,1,1,college,DE,1991
Delon Wright,1,1,college,DE,19912-1990,1,1,college,DE,1991
CJ Miles,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mike Muscala,1,1,college,DE,19912-1990,1,1,college,DE,1991
Landry Shamet,1,1,college,DE,19912-1990,1,1,college,DE,1991
Shelvin Mack,1,1,college,DE,19912-1990,1,1,college,DE,1991
Marc Gasol,1,1,college,DE,19912-1990,1,1,college,DE,1991
JaMychal Green,1,1,college,DE,19912-1990,1,1,college,DE,1991
Alex Abrines,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Johnson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wayne Ellington,1,1,college,DE,19912-1990,1,1,college,DE,1991
Caleb Swanigan,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ryan Anderson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Emanuel Terry,1,1,college,DE,19912-1990,1,1,college,DE,1991
Thon Maker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Daniel Hamilton,1,1,college,DE,19912-1990,1,1,college,DE,1991
Corey Brewer,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tyler Dorsey,1,1,college,DE,19912-1990,1,1,college,DE,1991
Rodney Hood,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kobi Simmons,1,1,college,DE,19912-1990,1,1,college,DE,1991
Mo Bamba,1,1,college,DE,19912-1990,1,1,college,DE,1991
Garrett Temple,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wilson Chandler,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jason Smith,1,1,college,DE,19912-1990,1,1,college,DE,1991
Joe Chealey,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wesley Matthews,1,1,college,DE,19912-1990,1,1,college,DE,1991
DeAndre Jordan,1,1,college,DE,19912-1990,1,1,college,DE,1991
Dennis Smith Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Trey Burke,1,1,college,DE,19912-1990,1,1,college,DE,1991
Tim Hardaway Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Courtney Lee,1,1,college,DE,19912-1990,1,1,college,DE,1991
Gary Payton II,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wade Baldwin IV,1,1,college,DE,19912-1990,1,1,college,DE,1991
Nik Stauskas,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kalin Lucas,1,1,college,DE,19912-1990,1,1,college,DE,1991
Timothe Luwawu-Cabarrot,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jonathon Simmons,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ben McLemore,1,1,college,DE,19912-1990,1,1,college,DE,1991
Quincy Acy,1,1,college,DE,19912-1990,1,1,college,DE,1991
Omri Casspi,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cameron Payne,1,1,college,DE,19912-1990,1,1,college,DE,1991
Victor Oladipo,1,1,college,DE,19912-1990,1,1,college,DE,1991
Malachi Richardson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Lonzo Ball,1,1,college,DE,19912-1990,1,1,college,DE,1991
James Nunnally,1,1,college,DE,19912-1990,1,1,college,DE,1991
Henry Ellenson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kenneth Faried,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jalen Jones,1,1,college,DE,19912-1990,1,1,college,DE,1991
J.J. Barea,1,1,college,DE,19912-1990,1,1,college,DE,1991
James Nunnally,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ron Baker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Lorenzo Brown,1,1,college,DE,19912-1990,1,1,college,DE,1991
Michael Carter-Williams,1,1,college,DE,19912-1990,1,1,college,DE,1991
Patrick McCaw,1,1,college,DE,19912-1990,1,1,college,DE,1991
Demetrius Jackson,1,1,college,DE,19912-1990,1,1,college,DE,1991
Miles Plumlee,1,1,college,DE,19912-1990,1,1,college,DE,1991
Justin Holiday,1,1,college,DE,19912-1990,1,1,college,DE,1991
Cameron Payne,1,1,college,DE,19912-1990,1,1,college,DE,1991
Wayne Selden,1,1,college,DE,19912-1990,1,1,college,DE,1991
MarShon Brooks,1,1,college,DE,19912-1990,1,1,college,DE,1991
Eric Moreland,1,1,college,DE,19912-1990,1,1,college,DE,1991
Milos Teodosic,1,1,college,DE,19912-1990,1,1,college,DE,1991
Robert Covington,1,1,college,DE,19912-1990,1,1,college,DE,1991
Trevon Bluiett,1,1,college,DE,19912-1990,1,1,college,DE,1991
Andrew Harrison,1,1,college,DE,19912-1990,1,1,college,DE,1991
Markieff Morris,1,1,college,DE,19912-1990,1,1,college,DE,1991
Nick Young,1,1,college,DE,19912-1990,1,1,college,DE,1991
John Wall,1,1,college,DE,19912-1990,1,1,college,DE,1991
Keenan Evans,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jaylen Morris,1,1,college,DE,19912-1990,1,1,college,DE,1991
Okaro White,1,1,college,DE,19912-1990,1,1,college,DE,1991
DeVaughn Akoon-Purcell,1,1,college,DE,19912-1990,1,1,college,DE,1991
Kelly Oubre Jr.,1,1,college,DE,1991,1,1,college,DE,1991$,1,1,college,DE,19912-1990,1,1,college,DE,1991
Austin Rivers,1,1,college,DE,19912-1990,1,1,college,DE,1991
Trevor Ariza,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jonas Valanciunas,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ron Baker,1,1,college,DE,19912-1990,1,1,college,DE,1991
Zach Lofton,1,1,college,DE,19912-1990,1,1,college,DE,1991
George King,1,1,college,DE,19912-1990,1,1,college,DE,1991
DJ Stephens,1,1,college,DE,19912-1990,1,1,college,DE,1991
Matthew Dellavedova,1,1,college,DE,19912-1990,1,1,college,DE,1991
George Hill,1,1,college,DE,19912-1990,1,1,college,DE,1991
Jason Smith,1,1,college,DE,19912-1990,1,1,college,DE,1991
Andrew Harrison,1,1,college,DE,19912-1990,1,1,college,DE,1991
Ike Anigbogu,1,1,college,DE,19912-1990,1,1,college,DE,1991
Sam Dekker,1,1,college,DE,19912-1990,1,1,college,DE,1991
